10.0000	11.0000	39.0000	102.0000	0.9807	1.3325	1.0041	1.3301	1.0584	51.5159	474.7047	456.0492	65.1723	402.5026	17.0521	46.0186	49000.0000	354.8000	1.4973	7.0000	2.7235
10.0000	12.0000	26.0000	350.0000	0.9625	1.5702	1.0203	1.5573	1.0967	67.6423	442.7560	429.4169	68.2792	385.2167	17.1182	60.3956	61000.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	26.0000	549.0000	0.9649	1.5706	1.0105	1.5579	1.0974	67.7620	443.0234	429.4179	68.2093	385.3360	16.8592	55.7529	61000.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	26.0000	768.0000	0.9622	1.5658	1.0162	1.5584	1.0967	67.9351	443.7516	428.7553	80.4496	385.4327	17.1000	55.6014	61000.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	26.0000	964.0000	0.9619	1.5639	1.0165	1.5524	1.0968	68.0439	443.4472	428.3670	71.2503	385.5170	17.0464	58.6896	61000.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	27.0000	164.0000	0.9626	1.5645	1.0183	1.5515	1.0968	68.0890	443.3872	427.7614	68.2218	385.0395	16.6825	54.4886	61000.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	29.0000	363.0000	0.9613	1.5689	1.0185	1.5585	1.0970	68.3596	442.5869	428.1463	69.6918	384.3715	16.8755	48.1460	61000.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	29.0000	562.0000	0.9616	1.5727	1.0158	1.5587	1.0967	67.8600	443.2959	428.1348	70.1443	384.2158	16.8041	52.2380	61000.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	29.0000	752.0000	0.9617	1.5702	1.0176	1.5516	1.0991	68.1962	443.8913	428.0438	69.7965	384.3250	16.9736	51.3769	61000.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	29.0000	954.0000	0.9615	1.5703	1.0172	1.5581	1.0950	68.2709	443.3368	428.6260	69.9238	384.5333	16.7151	53.8840	61000.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	30.0000	161.0000	0.9609	1.5694	1.0186	1.5578	1.0955	68.3119	443.5620	429.3250	71.1857	384.3020	16.8874	53.0240	61000.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	30.0000	367.0000	0.9615	1.5703	1.0162	1.5583	1.0982	68.3522	443.1536	429.0942	72.1941	384.5309	16.7046	52.2659	61000.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	30.0000	565.0000	0.9581	1.5671	1.0148	1.5594	1.0995	68.3346	443.7630	429.1565	69.5774	384.5252	16.7462	50.7264	61000.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	30.0000	764.0000	0.9620	1.5676	1.0234	1.5576	1.0963	68.5557	443.1900	429.1574	69.4425	384.5669	16.7864	51.7466	61000.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	30.0000	954.0000	0.9602	1.5677	1.0163	1.5565	1.1081	68.3887	443.7496	429.0487	69.5612	384.4601	16.8089	56.2010	61000.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	31.0000	165.0000	0.9635	1.5691	1.0179	1.5588	1.1002	68.4042	443.9104	428.6662	73.4517	384.5544	16.7376	55.1585	61000.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	31.0000	361.0000	0.9612	1.5723	1.0181	1.5607	1.1054	68.4409	444.0425	428.8807	82.2946	384.4409	16.7548	53.0514	61000.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	31.0000	568.0000	0.9615	1.5722	1.0167	1.5585	1.0994	68.5192	444.2557	428.3493	82.5299	384.5549	16.7936	54.7447	61000.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	31.0000	761.0000	0.9638	1.5694	1.0178	1.5610	1.0995	68.3849	444.1191	428.6557	73.3340	384.5922	16.8056	56.0471	61000.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	31.0000	968.0000	0.9623	1.5717	1.0176	1.5629	1.0932	68.4040	444.4376	429.3307	70.0922	384.1684	17.4016	52.9389	61000.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	32.0000	166.0000	0.9614	1.5712	1.0163	1.5607	1.1000	68.4464	445.6328	429.5773	81.6124	384.3734	16.9770	53.6741	61000.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	32.0000	365.0000	0.9622	1.5704	1.0168	1.5614	1.1003	68.4250	445.8147	429.1775	70.4179	384.3638	16.7936	52.1961	61000.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	32.0000	565.0000	0.9617	1.5727	1.0251	1.5572	1.0987	68.7071	446.1031	429.0775	69.7630	384.4443	17.0239	54.0332	61500.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	32.0000	754.0000	0.9615	1.5708	1.0179	1.5605	1.0981	68.4412	445.3973	429.1708	81.7607	384.3111	16.9272	54.1787	61500.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	32.0000	955.0000	0.9618	1.5715	1.0185	1.5627	1.1017	68.4833	445.5345	429.5222	70.2400	384.3217	16.9042	55.3571	61500.0000	336.4000	1.8553	15.0000	3.5519
10.0000	12.0000	33.0000	154.0000	0.9594	1.5701	1.0172	1.5605	1.1013	68.5903	444.7841	427.9826	70.1687	384.2651	16.7630	54.9090	61500.0000	336.4000	1.8553	15.0000	3.5519
10.0000	13.0000	24.0000	424.0000	0.9436	1.7912	1.0282	1.7866	1.1326	84.8903	486.2072	377.0063	78.3395	380.7351	16.9669	81.6206	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	24.0000	613.0000	0.9438	1.7928	1.0300	1.7795	1.1341	85.0185	486.1236	376.1020	78.6294	380.8208	17.3111	81.9146	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	24.0000	823.0000	0.9472	1.7901	1.0280	1.7831	1.1348	84.8505	485.5856	376.5515	78.5447	380.6709	17.0847	81.7721	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	25.0000	10.0000	0.9436	1.7950	1.0282	1.7848	1.1328	85.0646	486.2474	375.8075	78.2893	380.8582	17.0038	79.6254	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	25.0000	210.0000	0.9434	1.7954	1.0344	1.7857	1.1350	85.0852	485.1791	376.5161	88.8538	380.6125	17.0019	84.6574	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	25.0000	425.0000	0.9465	1.7926	1.0279	1.7867	1.1340	84.8438	486.0604	376.3691	80.2529	380.7691	17.0038	80.2118	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	25.0000	611.0000	0.9416	1.7935	1.0305	1.7852	1.1306	84.8547	486.3201	376.5147	86.3893	380.4463	16.9324	79.3298	70000.0000	345.6000	2.0831	20.0000	4.0790
