10.000	5.000	4.000	1.002	0.995	0.991	0.994	0.991	18.924	17.605	16.920	16.718	18.422	16.597	0.766	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	5.000	1.003	0.995	0.992	0.994	0.993	18.916	17.659	17.043	16.781	18.203	16.774	0.758	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	6.000	1.002	0.995	0.992	0.994	0.992	18.977	17.673	16.950	16.685	18.296	16.696	0.782	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	7.000	1.003	0.995	0.993	0.994	0.994	18.912	17.653	17.076	16.543	18.353	16.740	0.809	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	8.000	1.003	0.995	0.992	0.995	0.993	18.899	17.560	17.017	16.419	18.057	16.735	0.788	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	9.000	1.002	0.995	0.993	0.994	0.993	18.894	17.552	17.089	16.497	18.059	16.548	0.777	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	10.000	1.002	0.995	0.990	0.994	0.992	18.912	17.642	16.909	16.846	18.135	16.699	0.803	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	11.000	1.002	0.996	0.991	0.994	0.992	18.923	17.565	16.973	16.728	18.232	16.713	0.821	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	12.000	1.002	0.995	0.991	0.994	0.993	18.920	17.510	17.113	16.798	18.209	16.866	0.790	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	13.000	1.002	0.995	0.992	0.994	0.993	18.894	17.617	17.097	16.809	18.179	16.876	0.792	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	14.000	1.002	0.995	0.992	0.993	0.993	18.909	17.562	17.025	16.793	18.029	16.960	0.793	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	15.000	1.003	0.996	0.991	0.994	0.992	18.800	17.470	16.877	16.803	18.267	16.935	0.844	0.000	19.000	0.000	0.000	-0.741
